id,key,value,type
483826021,description,LT Epasa/Mussuré 2,regular
483826021,frequency,60,regular
483826021,operator,Centrais Elétricas da Paraíba S.A.,regular
483826021,power,line,regular
483826021,voltage,230000,regular
483826021,wires,single,regular
483826022,location,outdoor,regular
483826022,name,Subestação Norfil,regular
483826022,operator,Transmissora Aliança de Energia Elétrica,regular
483826022,power,substation,regular
483826022,source,Bing,regular
483826022,substation,transmission,regular
483826023,building,yes,regular
483826024,building,yes,regular
483826025,building,yes,regular
484257528,highway,residential,regular
484257528,name,Rua Florestal,regular
484257528,source,Pref. João Pessoa,regular
484257529,highway,residential,regular
484257529,name,Rua Florestal,regular
484257529,source,Pref. João Pessoa,regular
484571269,city,João Pessoa,addr
484571269,street,Avenida dos Escoteiros,addr
484571269,suburb,Mangabeira,addr
484571269,amenity,restaurant,regular
484571269,building,yes,regular
484571269,cuisine,regional,regular
484571269,delivery,no,regular
484571269,name,Recanto da Hípica,regular
484571269,outdoor_seating,yes,regular
484571270,highway,service,regular
484571270,oneway,yes,regular
484571271,highway,service,regular
484571271,oneway,yes,regular
484571272,highway,service,regular
484571273,highway,service,regular
484571273,service,parking_aisle,regular
484571274,highway,service,regular
484571274,service,parking_aisle,regular
484571275,highway,service,regular
484571275,service,parking_aisle,regular
484571276,highway,service,regular
484571276,service,parking_aisle,regular
484571277,highway,service,regular
484571277,service,parking_aisle,regular
484571278,highway,service,regular
484571278,oneway,yes,regular
484571279,highway,service,regular
484571279,surface,ground,regular
484571280,highway,footway,regular
484571281,highway,footway,regular
484571282,highway,footway,regular
484571283,highway,service,regular
484571283,surface,ground,regular
484571284,natural,wood,regular
484571285,highway,residential,regular
484571285,name,Avenida dos Escoteiros,regular
484571285,surface,unpaved,regular
484571286,highway,footway,regular
484571287,amenity,bicycle_parking,regular
484571287,bicycle_parking,ground_slots,regular
484571288,highway,footway,regular
484571289,highway,footway,regular
484606412,highway,residential,regular
484606412,oneway,yes,regular
484606414,highway,residential,regular
484606414,oneway,no,regular
484606415,city,João Pessoa,addr
484606415,street,Avenida dos Escoteiros,addr
484606415,suburb,Mangabeira,addr
484606415,building,yes,regular
484606415,name,Autoclub Honda,regular
484606415,shop,car,regular
484606417,city,João Pessoa,addr
484606417,suburb,Mangabeira,addr
484606417,leisure,horse_riding,regular
484606417,name,Centro Hípico da Paraíba,regular
484606419,leaf_type,mixed,regular
484606419,natural,wood,regular
484606421,natural,wood,regular
484606423,building,construction,regular
484606425,building,construction,regular
484606427,building,construction,regular
484606428,building,construction,regular
484606430,building,construction,regular
484606431,amenity,motorcycle_parking,regular
484606433,building,yes,regular
484606435,building,yes,regular
484606437,area,yes,regular
484606438,natural,wood,regular
484606439,leaf_type,broadleaved,regular
484606439,natural,wood,regular
484610736,highway,residential,regular
484610738,highway,residential,regular
484610740,highway,residential,regular
484610742,highway,residential,regular
484610744,highway,residential,regular
484610746,highway,residential,regular
484610748,highway,residential,regular
484610750,highway,residential,regular
484610752,highway,residential,regular
484610753,highway,residential,regular
484610753,surface,unpaved,regular
484610755,highway,residential,regular
484610755,surface,unpaved,regular
484610756,highway,residential,regular
484610756,surface,unpaved,regular
484610757,highway,residential,regular
484610757,source,Yahoo hires,regular
484610757,surface,unpaved,regular
484610759,highway,residential,regular
484610761,highway,residential,regular
484610761,source,Bing,regular
484610761,surface,unpaved,regular
484610763,highway,residential,regular
484610765,highway,residential,regular
484610766,highway,residential,regular
484610766,surface,unpaved,regular
484610768,highway,residential,regular
484610768,source,Bing,regular
484610768,surface,unpaved,regular
484610770,highway,residential,regular
484610770,source,Bing,regular
484610772,highway,unclassified,regular
484610772,surface,ground,regular
484610773,highway,unclassified,regular
484610773,surface,ground,regular
484610775,highway,residential,regular
484610775,surface,unpaved,regular
484617590,city,João Pessoa,addr
484617590,street,Rua Estudante Fábio José de Souza Santos,addr
484617590,suburb,Funcionários,addr
484617590,amenity,place_of_worship,regular
484617590,building,yes,regular
484617590,religion,christian,regular
484620259,city,João Pessoa,addr
484620259,street,Avenida Valdemar Galdino Naziazeno,addr
484620259,suburb,Ernesto Geisel,addr
484620259,building,yes,regular
484620259,name,Todo Dia,regular
484620259,shop,supermarket,regular
484622067,access,sim,regular
484622067,highway,tertiary,regular
484622067,maxspeed,40,regular
484622067,motor_vehicle,sim,regular
484622067,name,Rua Praia de Jacumã,regular
484622067,oneway,no,regular
484622067,source,Yahoo hires;Bing,regular
484622068,highway,residential,regular
484622069,highway,tertiary,regular
484622069,source,Bing,regular
484622070,highway,tertiary,regular
484622070,source,Bing,regular
484622071,highway,residential,regular
484622531,highway,residential,regular
484622532,highway,residential,regular
484623464,natural,grassland,regular
484623465,leaf_type,mixed,regular
484623465,natural,wood,regular
484623467,leaf_type,mixed,regular
484623467,natural,wood,regular
484623471,leaf_type,mixed,regular
484623471,natural,wood,regular
484623474,leaf_type,mixed,regular
484623474,natural,wood,regular
484623475,leaf_type,mixed,regular
484623475,natural,wood,regular
484624868,landuse,residential,regular
484624868,name,MRV Valentina,regular
484624869,amenity,fuel,regular
484624870,city,João Pessoa,addr
484624870,street,Rua Doutor Manoel Lopes de Carvalho,addr
484624870,amenity,fuel,regular
484805866,highway,track,regular
484805866,surface,ground,regular
484805869,highway,unclassified,regular
484805871,highway,track,regular
484805871,surface,ground,regular
484805874,natural,wood,regular
484834679,highway,unclassified,regular
484834679,surface,ground,regular
484834680,highway,residential,regular
484834681,highway,residential,regular
484834682,highway,residential,regular
484834683,highway,residential,regular
484834684,leisure,pitch,regular
484834684,sport,soccer,regular
484834685,highway,residential,regular
484834685,name,Rua Maria do Socorro A. da Fonseca,regular
484834686,highway,residential,regular
484834687,highway,residential,regular
484834687,name,Rua Projetada I,regular
484834688,highway,residential,regular
484834689,highway,residential,regular
484834690,highway,residential,regular
484834690,name,Rua Maria Efigenia,regular
484834691,highway,residential,regular
484834691,name,Travessa Santo Antônio,regular
484834693,highway,residential,regular
484834693,surface,ground,regular
